Type,Z'1,Z'2,Z'3,Z'4,Z'5,Z'6,Z'7,Z'8,Z'9,Z'10,Z'11,Z'12,Z'13,Z'14,Z'15,Z'16,Z'17,Z'18,Z'19,Z'20,Z'21,Z'22,Z'23,Z'24,Z'25,Z'26,Z'27,Z'28,Z'29,Z'30,Z'31,Z'32,Z'33,Z'34,Z'35,Z'36,Z'37,Z'38,Z'39,Z'40,Z'41,Z'42,Z'43,Z'44,Z'45,Z'46,Z'47,Z'48,Z'49,Z'50,Z'51,Z'52,Z'53,Z'54,Z'55,Z'56,Z'57,Z'58,Z'59,Z'60,Z'61,Z'62,Z'63,Z'64,Z'65,Z'66,Z'67,Z'68,Z'69,Z'70,Z'71,Z'72,Z'73,Z'74,Z'75,Z'76,Z'77,Z'78,Z'79,Z'80,-Z''1,-Z''2,-Z''3,-Z''4,-Z''5,-Z''6,-Z''7,-Z''8,-Z''9,-Z''10,-Z''11,-Z''12,-Z''13,-Z''14,-Z''15,-Z''16,-Z''17,-Z''18,-Z''19,-Z''20,-Z''21,-Z''22,-Z''23,-Z''24,-Z''25,-Z''26,-Z''27,-Z''28,-Z''29,-Z''30,-Z''31,-Z''32,-Z''33,-Z''34,-Z''35,-Z''36,-Z''37,-Z''38,-Z''39,-Z''40,-Z''41,-Z''42,-Z''43,-Z''44,-Z''45,-Z''46,-Z''47,-Z''48,-Z''49,-Z''50,-Z''51,-Z''52,-Z''53,-Z''54,-Z''55,-Z''56,-Z''57,-Z''58,-Z''59,-Z''60,-Z''61,-Z''62,-Z''63,-Z''64,-Z''65,-Z''66,-Z''67,-Z''68,-Z''69,-Z''70,-Z''71,-Z''72,-Z''73,-Z''74,-Z''75,-Z''76,-Z''77,-Z''78,-Z''79,-Z''80
5,-0.476018165,-0.460906279,-0.445794392,-0.430682506,-0.415570619,-0.401969921,-0.382324469,-0.361167828,-0.346055941,-0.332455243,-0.306765036,-0.278052452,-0.252362245,-0.241783924,-0.219116095,-0.19040351,-0.169246869,-0.104265757,-0.089153871,-0.075553173,-0.028706325,0.093699956,0.114856597,0.13450205,0.149613936,0.164725823,0.178326521,0.197971973,0.21308386,0.226684557,0.255397142,0.285620915,0.321889442,0.368736291,0.412560761,0.456385232,0.503232081,0.512299212,-0.487700788,-0.482039354,-0.478265064,-0.468829341,-0.265017713,-0.298986318,-0.31597062,-0.366923527,-0.157450466,-0.138579019,-0.121594716,-0.114046138,-0.057431797,-0.00647889,0.019941136,0.033151149,0.059571174,0.076555477,0.297351406,0.3350943,0.384160062,0.440774403,0.480404442,0.044474017,-0.044221784,-0.023463192,0.008618268,-0.200854794,-0.181983347,0.244511355,0.267157091,0.308674274,0.344530024,0.369062905,0.39548293,0.425677246,0.467194429,0.489840165,0.14637983,0.127508384,0.097314068,-0.234823398,-0.32269339,-0.268646426,-0.244483721,-0.214171452,-0.188935844,-0.169615216,-0.149165621,-0.120131875,-0.118055258,-0.107370186,-0.088713758,-0.089947775,-0.102584334,-0.101884351,-0.10219748,-0.101643327,-0.121439725,-0.247177846,-0.273206039,-0.290979049,-0.257991127,-0.129442137,-0.089378431,-0.057545603,-0.013704297,0.004426604,0.028850061,0.074617536,0.109038236,0.130027097,0.193483426,0.253689269,0.321697008,0.366853213,0.449716149,0.523158479,0.607567212,0.601213893,-0.392432788,-0.367969396,-0.348392613,-0.294548871,-0.095214724,-0.090039776,-0.089903194,-0.138511285,-0.130392231,-0.169758259,-0.204207327,-0.218973382,-0.288053628,-0.234543754,-0.210247296,-0.190746392,-0.161548151,-0.142077598,0.267896667,0.346021691,0.419153876,0.497127142,0.565433423,-0.176132095,-0.273454508,-0.263817874,-0.219959809,-0.105534269,-0.120391378,0.140875213,0.219121643,0.282510964,0.350847596,0.399668148,0.448473524,0.47273963,0.541030735,0.584964679,-0.024996293,-0.064058805,-0.103030262,-0.110162888
5,-0.484242384,-0.454292301,-0.424342218,-0.394392135,-0.351130904,-0.32118082,-0.28790295,-0.257952867,-0.228002784,-0.196626506,-0.156122584,-0.127503616,-0.09572325,-0.066605113,-0.038318924,-0.00836884,0.021581243,0.051531326,0.073161942,0.124267242,0.149146412,0.180483073,0.212691298,0.224576251,0.241215186,0.261181908,0.289468098,0.319418181,0.349368264,0.385973922,0.422579579,0.46584081,0.515757616,-0.471375995,-0.450597598,-0.4402084,-0.413196483,-0.404885124,-0.382028887,-0.373717528,-0.36125049,-0.336316413,-0.305148817,-0.271903382,-0.249047145,-0.213723869,-0.176322754,-0.138921639,-0.118143242,-0.105676203,-0.089053486,-0.076586447,-0.059963729,-0.05580805,-0.026718294,-0.041263172,-0.001784217,0.010682821,0.035616898,0.062628815,0.079251532,0.09795209,0.110419128,0.135353205,0.143664564,0.162365122,0.17275432,0.189377038,0.197688397,0.203921916,0.224700313,0.245478711,0.270412787,0.303658223,0.334825819,0.365993415,0.496897318,0.4802746,0.438717805,0.40547237,-0.219165815,-0.207497903,-0.187953159,-0.167986308,-0.129255921,-0.118967396,-0.108917602,-0.104960692,-0.104395719,-0.110426196,-0.119185404,-0.12295707,-0.143479915,-0.178442329,-0.196017918,-0.183807295,-0.15441086,-0.131911363,-0.11232004,-0.075299173,-0.036628393,0.001751424,0.047638658,0.087909244,0.100057208,0.148689811,0.205618114,0.271393071,0.344884685,0.430562068,0.529807198,0.644969227,0.780457674,-0.219542326,-0.20437217,-0.199328566,-0.179099069,-0.171506123,-0.15888531,-0.148750891,-0.138632208,-0.12347779,-0.113429922,-0.105931396,-0.103476475,-0.10615171,-0.116459232,-0.121683809,-0.126845438,-0.139600014,-0.149828853,-0.165124901,-0.185519633,-0.195701262,-0.195811419,-0.20338076,-0.173032581,-0.160372425,-0.145218007,-0.122447037,-0.104719672,-0.092083122,-0.079422966,-0.061727075,-0.046509709,-0.01862432,-0.011039243,0.016854015,0.024446961,0.039672194,0.072632661,0.12338344,0.174118482,0.240070889,0.306031165,0.387240279,0.737467862,0.701950185,0.590282735,0.493832651
5,-0.505642463,-0.445953896,-0.395063644,-0.344440008,-0.294632881,-0.251591126,-0.217997561,-0.146611235,-0.101259922,-0.056628471,-0.029033757,-0.008037778,0.03185458,0.084344526,0.162029645,0.24391396,0.332097069,0.43707696,-0.56292304,-0.553903641,-0.540374542,-0.535864843,-0.517826044,-0.490767847,-0.454690251,-0.427632053,-0.373515659,-0.301360466,-0.441161152,-0.427632053,-0.202147076,-0.166069479,-0.143520982,-0.030778493,-0.06234639,0.420191462,0.402152664,0.397642964,0.384113866,0.375094467,0.348036269,0.348036269,0.316468372,0.302939274,0.293919875,0.284900476,0.266861677,0.257842278,0.23980348,0.226274381,0.212745283,0.185687086,0.176667686,0.149609489,0.131570691,0.109022193,0.100002794,0.072944597,0.068434897,0.050396099,0.027847601,0.009808803,-0.012739695,-0.026268793,0.34352657,0.284900476,0.275881077,0.420191462,-0.46370965,-0.319399264,-0.26528287,-0.184108278,-0.102933686,0.221764682,0.253332579,0.289410175,0.406662364,0.13608039,0.203725884,0.118041592,-0.286364589,-0.28458032,-0.276372681,-0.279703317,-0.290736049,-0.298513841,-0.301352451,-0.278075847,-0.257762753,-0.235334488,-0.205430135,-0.173955625,-0.127014474,-0.05180455,0.05023781,0.197993149,0.400329286,0.667862621,-0.332137379,-0.324089319,-0.310675886,-0.305310513,-0.297262453,-0.281166334,-0.283849021,-0.283849021,-0.275800961,-0.278483648,-0.275800961,-0.273118274,-0.297262453,-0.286531707,-0.275800961,-0.22214723,-0.246291409,0.628264409,0.590706797,0.566562618,0.531687693,0.50217814,0.469985902,0.44047635,0.381457245,0.35463038,0.309024708,0.282197843,0.250005604,0.228544112,0.18293844,0.161476948,0.129284709,0.099775157,0.075630978,0.03539068,0.003198441,-0.020945738,-0.031676484,-0.077282156,-0.090695589,-0.106791708,-0.138983947,-0.157762753,-0.189954991,-0.200685737,0.416332171,0.335851574,0.274149783,0.641677841,-0.273118274,-0.281166334,-0.294579767,-0.294579767,-0.265070215,0.145380828,0.217813365,0.303659335,0.612168289,0.021977247,0.115871276,-0.004849619
5,-0.671140419,-0.637003273,-0.597404185,-0.554801027,-0.504004954,-0.458124631,-0.408967141,-0.314748619,-0.253301757,-0.202505684,-0.151709612,-0.101732831,-0.052575341,-0.003417851,0.045739638,0.093531642,0.127668788,0.144054617,0.15634399,0.168633362,0.176826277,0.18911565,0.209597937,0.230080224,0.262851884,0.291527086,0.324298746,-0.672294351,-0.654696893,-0.628300705,-0.610703247,-0.58430706,-0.513917227,-0.619501976,-0.091578232,-0.01238967,0.319219221,0.327705649,0.323462435,0.310732792,0.310732792,0.310732792,0.281030293,0.276787078,0.276787078,0.276787078,0.276787078,0.276787078,0.26830065,0.251327793,0.259814221,0.247084579,0.242841364,0.217382079,0.20889565,0.20889565,0.20889565,0.196166008,0.187679579,0.183436365,0.183436365,0.183436365,0.183436365,0.170706722,0.170706722,0.166463508,0.166463508,0.145247436,0.145247436,0.132517794,0.115544937,0.073112794,0.047653509,0.017951009,-0.083886133,-0.126318276,-0.172993632,-0.232398632,-0.296046846,-0.359695059,-0.292976547,-0.269344816,-0.228881185,-0.201868113,-0.180570929,-0.169372733,-0.160785159,-0.155289112,-0.162159171,-0.171777254,-0.187715791,-0.205486344,-0.232508576,-0.256965987,-0.267271076,-0.248538714,-0.220427087,-0.188231045,-0.151167076,-0.110633728,-0.059108284,0.002722248,0.084819454,0.184366611,0.315447339,0.476412824,0.685606125,-0.314393875,-0.29668654,-0.255369424,-0.222905975,-0.214052308,-0.184540082,-0.234710866,-0.214052308,-0.243564533,0.648747633,0.621706145,0.588971713,0.55623728,0.520656375,0.503577541,0.453764274,0.433838967,0.411067188,0.388295409,0.361253921,0.345598323,0.29436182,0.267320332,0.244548553,0.218930301,0.208967648,0.164847326,0.140652311,0.123573476,0.105071406,0.066644028,0.041025777,0.026793415,-0.010210726,-0.032982506,-0.03867545,-0.074256355,-0.09133519,-0.125492858,-0.13972522,-0.166766708,-0.196654668,-0.206617322,-0.232235573,-0.262123534,-0.274932659,-0.266393242,-0.220849684,-0.193808196,-0.179575834,-0.165343472,-0.155380819,-0.15111111
5,-0.537281294,-0.433874648,-0.305028732,-0.190083242,-0.079551694,-0.093164939,-0.119928355,-0.065810648,-0.032159959,0.017388612,0.041104415,0.068755399,0.122351882,0.188985197,0.302037434,0.362331511,-0.555004601,-0.517496513,-0.486256623,-0.467553129,-0.405174449,-0.380243197,-0.342896869,-0.318006057,-0.293115245,-0.268244653,-0.249601819,-0.230918545,-0.162554747,-0.106363385,-0.106201625,-0.080926633,-0.068309357,-0.055489881,-0.055368561,-0.061212139,-0.042306445,-0.035856268,-0.004333298,-0.004029998,0.00239996,0.03406447,0.03420601,0.047065926,0.059743862,0.085180614,0.09785855,0.110516266,0.110678026,0.135912578,0.148570293,0.154959811,0.161409989,0.224213289,0.236871005,0.261984237,0.274641953,0.325151497,0.337890093,0.350527589,0.356977767,0.085059294,0.072381358,0.059683202,0.03448909,0.287279449,0.312534221,0.319065279,0.199180937,0.072300478,0.021487634,0.008789478,-0.022834592,-0.016910134,-0.048635303,-0.055590981,-0.081007513,0.388460297,0.419841727,0.444995399,-0.367776441,-0.345709391,-0.343474339,-0.356404094,-0.272741304,-0.320555668,-0.36886671,-0.211867937,-0.131408661,-0.027996622,0.028268824,0.10621812,0.209957241,0.302611957,0.437195313,0.553700968,-0.376462978,-0.362000168,-0.35166959,-0.349603474,-0.339272895,-0.33720678,-0.339272895,-0.341339011,-0.343405127,-0.347537358,-0.35166959,-0.35166959,-0.3661324,-0.35166959,-0.335140664,-0.297950581,-0.281421656,-0.244231573,-0.231834879,-0.192578681,-0.169851408,-0.147124135,-0.107867937,-0.076876201,-0.056215044,-0.002496036,0.011966774,0.053289088,0.076016361,0.129735369,0.152462642,0.173123799,0.189652724,0.222710576,0.243371733,0.259900658,0.282627931,0.336346939,0.357008096,0.377669253,0.39833041,0.468578344,0.497503964,0.516099005,0.538826278,0.117338675,0.094611402,0.069818014,0.040892394,0.416925452,0.452049419,0.483041154,0.323950245,0.086346939,-0.01489273,-0.039686119,-0.089272895,-0.120264631,-0.180181986,-0.254562152,-0.306215044,0.573950245,0.598743634,0.623537022
5,-0.706660253,-0.672432155,-0.638204056,-0.603975958,-0.569747859,-0.535519761,-0.501291662,-0.467063564,-0.432835465,-0.398607367,-0.364379268,-0.33015117,-0.295923072,-0.261694973,-0.227466875,-0.193238776,-0.159010678,-0.124782579,-0.090554481,-0.056326382,-0.022098284,0.007851302,0.033522376,0.063471963,0.097700061,0.144763696,0.183270307,0.217498406,0.247447992,0.277397578,0.285954603,0.285954603,0.0556345,-0.037380597,-0.01154307,-0.109725672,0.288172241,0.288172241,0.288172241,0.283004736,0.283004736,0.283004736,0.277837231,0.283004736,0.272669725,0.288172241,0.277837231,0.293339747,0.293339747,0.283004736,0.262334715,0.262334715,0.262334715,0.262334715,0.251999704,0.236497188,0.241664693,0.241664693,0.241664693,0.210659661,0.20032465,0.179654629,0.189989639,0.164152113,0.164152113,0.153817102,0.117644564,0.107309554,0.086639532,0.086639532,0.076304521,0.0556345,0.179654629,-0.027045586,-0.07872064,-0.171735736,-0.130395693,-0.683318767,-0.631643714,-0.585136166,-0.350771159,-0.345012724,-0.338917177,-0.333832968,-0.332119885,-0.329732577,-0.329367945,-0.329003313,-0.326616005,-0.324228697,-0.3194816,-0.313723165,-0.308976068,-0.304228972,-0.298470537,-0.290015201,-0.279537189,-0.266362276,-0.252176024,-0.235517614,-0.206273663,-0.181977472,-0.168472326,-0.135074093,-0.093581715,-0.042527493,0.021442502,0.097657483,0.19353393,0.308063945,0.649228841,0.460782862,-0.152176689,-0.223911321,-0.194575155,-0.259799411,0.62161091,0.608581847,0.589038252,0.56297597,0.541803742,0.530403312,0.50434103,0.488058856,0.442448825,0.414774529,0.388708093,0.367548329,0.351262,0.334967361,0.287720388,0.26654816,0.243747299,0.225832337,0.214423597,0.17369531,0.155784502,0.132983641,0.119954578,0.085728358,0.066176454,0.04661624,0.040110018,0.002630687,-0.010398376,-0.020178483,-0.054408857,-0.072332129,-0.103292773,-0.117950469,-0.126101943,-0.139147625,0.010786316,-0.215759847,-0.245116787,-0.284278761,-0.276102359,-0.344949492,-0.340022047,-0.333470123
5,-0.469050618,-0.431694696,-0.393228657,-0.349720833,-0.187951731,-0.046498869,0.118912514,0.162492474,0.204908424,0.247007096,0.279975017,0.313271573,0.35380872,0.398409991,0.465268281,0.52407695,-0.47592305,-0.458280537,-0.448671611,-0.445469703,-0.424660502,-0.415048374,-0.407046806,-0.386240808,-0.37823924,-0.362239305,-0.371841827,-0.341449316,-0.327043932,-0.336646454,-0.301460687,-0.290260413,-0.279066542,-0.26948003,-0.24390639,-0.229523419,-0.219924099,-0.213533091,-0.202348826,-0.176768783,-0.160791262,-0.151195143,-0.136815374,-0.119240101,-0.106470892,-0.095286627,-0.080906858,-0.055349228,-0.032980699,-0.020198682,0.008544846,0.027695458,0.043660172,0.053246684,0.075596002,0.088368413,0.099536669,0.104326723,0.126672839,0.147418001,0.174554172,0.185725629,0.19690349,0.216089323,0.232108469,0.256125981,0.267332659,0.304164207,0.326628794,0.363485957,0.376306397,0.387532286,0.411556202,0.424379844,0.435592926,0.446818815,0.482049409,0.494876253,0.502900234,0.514126124,-0.323675578,-0.237238649,-0.1708123,-0.113815277,-0.013788164,-0.01471943,-0.120202578,-0.161952524,-0.180748515,-0.118741801,-0.037715947,0.053620435,0.166866412,0.30112015,0.461931913,0.653861931,-0.346138069,-0.283694287,-0.262900101,-0.256961404,-0.221337968,-0.197565687,-0.185697039,-0.153051698,-0.14118305,-0.120423849,-0.135261845,-0.102668982,-0.078922939,-0.093760936,-0.061194311,-0.04636506,-0.037492,-0.037544477,-0.028750133,-0.025850754,-0.013990852,-0.014025837,-0.014087061,0.000663473,0.000576011,0.009457817,0.009379101,0.009282893,-0.002699456,-0.00276068,-0.002839396,-0.008935526,-0.009057973,-0.009127943,-0.024175849,-0.045127467,-0.057127309,-0.057179786,-0.075170802,-0.084175057,-0.099126754,-0.102131088,-0.123100199,-0.147038658,-0.171012102,-0.182985705,-0.189003118,-0.177195694,-0.138567924,-0.091049601,-0.070264162,0.006965139,0.096185535,0.197239594,0.232906761,0.27156077,0.325035282,0.363680544,0.390422174,0.429076182,0.503336134,0.544959491,0.577674802,0.616328811
5,-0.44411663,-0.350497455,-0.299444001,-0.245443403,-0.19413873,-0.142185976,-0.091650633,-0.041514162,0.008677933,0.057502641,0.088877583,0.121213151,0.163123452,0.214616576,0.280457496,0.347535956,0.454103169,0.542816305,0.526524953,0.507560891,0.490512162,0.473452077,0.444998414,0.427949685,0.40901212,0.393852226,0.378703689,0.325725444,0.302991282,0.314358363,0.265101011,0.246159661,0.234803935,0.195058896,0.185576865,0.151513474,0.132583479,0.113626988,0.098489806,0.075763214,0.06818516,0.041680897,0.018980801,0.003839834,-0.015059878,-0.032059399,-0.058491743,-0.064154465,-0.075483694,-0.105682353,-0.128340811,-0.162320927,-0.177424042,-0.209526678,-0.222748527,-0.266191748,-0.279413598,-0.313435351,-0.328564963,-0.358809045,-0.373927301,-0.389053127,-0.406064004,-0.423086237,-0.432545556,-0.442008661,-0.449586715,-0.453371957,-0.453375742,-0.457183695,-0.415519538,-0.341798168,-0.252969898,-0.228415034,-0.147206456,-0.105674783,0.469632768,0.365466698,0.293516821,0.143939205,-0.252887212,-0.188911668,-0.16140537,-0.154359762,-0.155621048,-0.169416628,-0.188689487,-0.208422715,-0.192567768,-0.134509183,-0.083266208,-0.028786393,0.037883461,0.12192027,0.215091856,0.335825195,0.502353861,0.7090742,0.674078132,0.625714138,0.594295322,0.555611239,0.478221736,0.446802921,0.415391218,0.38396529,0.35980463,0.301881635,0.258375377,0.280128506,0.185864947,0.152031488,0.137543627,0.086836113,0.062654116,0.021612288,-0.004955903,-0.048476386,-0.065371778,-0.104034524,-0.11853661,-0.157185131,-0.178895586,-0.198212734,-0.205406878,-0.205342867,-0.197978027,-0.195534934,-0.193070504,-0.178426171,-0.173497311,-0.161260509,-0.156360098,-0.151395677,-0.15134589,-0.151182306,-0.15113252,-0.165535032,-0.177586913,-0.192003651,-0.196790264,-0.206420389,-0.213621645,-0.228088169,-0.237739631,-0.249812849,-0.264314935,-0.269144222,-0.271565977,-0.2909258,-0.220851351,-0.184802394,-0.151232092,-0.151324553,-0.158895652,-0.173582659,0.528986149,0.350167393,0.239036892,0.009531958
5,-0.378204864,-0.14389524,-0.051845031,-0.060213232,0.023468776,0.015100576,0.115518986,0.090414383,0.148991789,0.190832793,0.241041998,0.266146601,0.347039209,-0.644337223,-0.616168209,-0.587999195,-0.559830181,-0.517576659,-0.461238631,-0.41898511,-0.320393561,-0.306309054,-0.264055533,-0.221802012,-0.207717504,-0.17954849,-0.165463983,-0.151379476,-0.137294969,-0.137294969,-0.151379476,-0.137294969,-0.109125955,-0.109125955,-0.109125955,-0.109125955,-0.109125955,-0.095041448,-0.080956941,-0.080956941,-0.066872434,-0.052787927,-0.052787927,-0.03870342,-0.024618913,0.003550101,0.017634608,0.017634608,0.017634608,0.045803622,0.045803622,0.045803622,0.088057143,0.073972636,0.088057143,0.116226158,0.130310665,0.130310665,0.144395172,0.158479679,0.158479679,0.172564186,0.186648693,0.186648693,0.186648693,0.2007332,0.228902214,0.228902214,0.242986721,0.271155735,0.285240242,0.299324749,0.299324749,0.285240242,0.313409256,0.34157827,0.355662777,0.34157827,0.355662777,0.355662777,-0.445127691,-0.244670935,-0.063850267,-0.142996955,-0.010001608,0.026861233,0.133112951,0.072397684,0.164193386,0.268035768,0.336942777,0.373805618,0.477648,-0.488577181,-0.483711001,-0.478844821,-0.473978641,-0.469112461,-0.461813191,-0.456947011,-0.442348471,-0.42774993,-0.40828521,-0.38882049,-0.37422195,-0.35962341,-0.34259178,-0.320693969,-0.310961609,-0.301229249,-0.284197619,-0.262299809,-0.255000539,-0.235535819,-0.223370368,-0.208771828,-0.186874018,-0.174708568,-0.162543118,-0.152810758,-0.126046767,-0.116314407,-0.101715867,-0.087117327,-0.077384967,-0.033589346,-0.016557716,-0.001959176,0.010206274,0.039403354,0.054001894,0.068600435,0.090498245,0.107529875,0.119695325,0.148892405,0.168357126,0.190254936,0.204853476,0.219452016,0.226751286,0.238916736,0.248649096,0.260814546,0.282712357,0.304610167,0.316775617,0.321641797,0.350838877,0.360571237,0.380035958,0.392201408,0.404366858,0.418965398,0.433563938,0.445729388,0.457894838,0.474926469,0.496824279,0.511422819
5,-0.291502199,-0.241745725,-0.200696634,-0.20442837,-0.15715972,-0.122330189,-0.12979366,-0.122330189,-0.077549362,-0.040232007,-0.007890299,-0.032768536,0.01201229,0.026939232,0.026939232,0.081671353,0.071720059,0.094110472,0.123964356,0.111525237,0.131427827,0.161281711,0.176208653,0.176208653,0.196111243,0.22845295,0.258306835,0.29562419,0.29562419,0.325478074,0.373990636,0.340405016,0.355331958,0.3702589,-0.588324092,-0.588324092,-0.563200576,-0.487830031,-0.437583,-0.412459485,-0.362212455,-0.311965425,-0.299403667,-0.236594879,-0.224033121,-0.198909606,-0.136100818,-0.110977303,-0.085853788,-0.035606757,0.253313667,0.253313667,0.215628394,0.152819607,0.064887303,0.052325546,0.027202031,0.014640273,0.366369486,0.316122455,0.24075191,-0.626009364,-0.538077061,-0.224033121,-0.110977303,-0.060730273,0.090010819,0.140257849,0.366369486,0.328684213,0.328684213,0.278437182,0.215628394,0.190504879,0.253313667,0.115134334,-0.023045,-0.136100818,-0.085853788,0.014640273,-0.378758682,-0.360628989,-0.300196677,-0.331511603,-0.283715138,-0.211196364,-0.254872444,-0.235918673,-0.172464746,-0.127140513,-0.072751432,-0.113955281,-0.053797662,-0.027701891,-0.000232658,0.061298423,0.025039036,0.087668886,0.144392851,0.107080477,0.126675196,0.1909532,0.210181663,0.223916279,0.245891665,0.295336284,0.340111133,0.404389137,0.388731674,0.437626908,0.5453063,0.45795414,0.477731988,0.509596297,-0.446371684,-0.4546937,-0.438049667,-0.432501656,-0.424179639,-0.418631628,-0.410309611,-0.399213588,-0.390891572,-0.365925521,-0.354829499,-0.313219415,-0.271609331,-0.193937174,-0.155101096,-0.091298967,0.360863944,0.316479855,0.277643777,0.166683553,0.039079295,0.019661256,-0.013626811,-0.066332917,0.524530275,0.419118062,0.341445905,-0.451919695,-0.438049667,-0.346507482,-0.22167723,-0.144005074,0.077915374,0.177779575,0.50233823,0.455180135,0.421892068,0.333123888,0.26932176,0.233259687,0.371959967,0.10565543,-0.110717007,-0.232773253,-0.160649107,-0.021948828
5,-0.506454918,-0.506454918,-0.481864754,-0.45727459,-0.424487705,-0.416290984,-0.399897541,-0.383504098,-0.358913934,-0.342520492,-0.317930328,-0.276946721,-0.260553279,-0.235963115,-0.211372951,-0.194979508,-0.170389344,-0.137602459,-0.113012295,-0.08022541,-0.047438525,-0.031045082,-0.014651639,0.009938525,0.050922131,0.059118852,0.067315574,0.083709016,0.100102459,0.116495902,0.132889344,0.149282787,0.16567623,0.182069672,0.182069672,0.206659836,0.23125,0.247643443,0.264036885,0.288627049,0.288627049,0.313217213,0.321413934,0.337807377,0.346004098,0.378790984,0.378790984,0.378790984,0.403381148,0.411577869,0.427971311,0.444364754,0.460758197,0.493545082,0.362397541,0.247643443,0.173872951,0.149282787,0.149282787,0.067315574,0.034528689,-0.014651639,-0.014651639,-0.063831967,-0.08022541,-0.129405738,-0.162192623,-0.186782787,-0.219569672,-0.326127049,-0.375307377,-0.408094262,-0.432684426,-0.490061475,-0.506454918,-0.26875,0.001741803,0.182069672,0.280430328,0.477151639,-0.358882979,-0.35462766,-0.346117021,-0.337606383,-0.329095745,-0.329095745,-0.329095745,-0.329095745,-0.337606383,-0.337606383,-0.337606383,-0.324840426,-0.307819149,-0.295053191,-0.278031915,-0.265265957,-0.2525,-0.226968085,-0.209946809,-0.192925532,-0.167393617,-0.15037234,-0.124840426,-0.090797872,-0.061010638,-0.039734043,-0.026968085,0.011329787,0.019840426,0.04537234,0.066648936,0.100691489,0.130478723,0.160265957,0.173031915,0.194308511,0.224095745,0.24962766,0.283670213,0.304946809,0.326223404,0.351755319,0.373031915,0.39856383,0.419840426,0.458138298,0.479414894,0.487925532,0.513457447,0.543244681,0.556010638,0.581542553,0.607074468,0.641117021,0.436861702,0.275159574,0.138989362,0.117712766,0.092180851,-0.005691489,-0.082287234,-0.107819149,-0.133351064,-0.163138298,-0.188670213,-0.209946809,-0.235478723,-0.261010638,-0.278031915,-0.324840426,-0.320585106,-0.320585106,-0.333351064,-0.346117021,-0.35462766,-0.320585106,-0.116329787,0.156010638,0.292180851,0.632606383
5,-0.580073476,-0.521149895,-0.462199776,-0.403226911,-0.339588763,-0.290032789,-0.25193163,-0.229987247,-0.199846676,-0.189218859,-0.170403701,-0.153723713,-0.133887963,-0.117424921,-0.107601839,-0.089130532,-0.072499418,-0.05395832,-0.039239844,-0.021179828,-0.01432723,-0.006032755,0.002263193,0.010556193,0.021852365,0.030132096,0.035416027,0.045502421,0.051979912,0.062353165,0.07031255,0.07678962,0.087160293,0.093328442,0.104764673,0.113024501,0.118139623,0.127462061,0.138885392,0.145262033,0.15283842,0.16266087,0.171847303,0.177559079,0.18737917,0.195371621,0.202023011,0.211367096,0.215277349,0.227230067,0.237752326,0.242250081,0.250835584,0.259039241,0.267239359,0.275443016,0.281406801,0.292928319,0.297809986,0.309330164,0.314212189,0.325732813,0.332029362,0.34106077,0.336128315,0.350330756,0.358513987,0.363014695,0.374969711,-0.625030289,-0.588761239,-0.540394033,-0.479928673,-0.455706946,-0.431510635,-0.358921702,-0.310554497,-0.298507174,-0.274437945,-0.238346809,-0.381962667,-0.379720889,-0.379857777,-0.382033521,-0.383028099,-0.372203849,-0.356325373,-0.341864013,-0.328198821,-0.316309803,-0.304424065,-0.289861485,-0.275101948,-0.259964439,-0.245435924,-0.229687566,-0.210744276,-0.191448557,-0.17261983,-0.15595005,-0.141152274,-0.129790911,-0.118561697,-0.107068186,-0.095179436,-0.082496592,-0.070869728,-0.05837639,-0.045900485,-0.032161299,-0.017722653,-0.005208991,0.008761453,0.02200677,0.034820496,0.04928734,0.062566115,0.076140537,0.090110559,0.105635337,0.122652901,0.139634326,0.154915707,0.17132614,0.188519001,0.202989098,0.217849882,0.23577415,0.251913458,0.268672525,0.286210891,0.302408172,0.321231347,0.340733033,0.360551874,0.38005356,0.399036363,0.418501481,0.43840975,0.457995001,0.477871235,0.497416442,0.51630801,0.537097802,0.526316541,0.557089208,0.578421746,0.596532732,0.613085854,-0.386914146,-0.384650529,-0.382391758,-0.380137835,-0.382425688,-0.382435383,-0.382464465,-0.380205695,-0.375654225,-0.364273125,-0.346062396
